,grid_lat,grid_lon,in_country,pt_in_sea,country,geometry,coast_pt,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,shore_dist,pv_lat,pv_lon
3047,64.0,10.625,True,False,Norway,POINT (10.625 64),False,False,64.00305970086835,10.621674874711122,64.0,10.625,0.0,64.00305970086835,10.621674874711122
3048,64.5,10.625,False,True,Norway,POINT (10.625 64.5),False,False,64.35076924598027,10.70878474585983,64.0,10.625,0.0,64.35076924598027,10.70878474585983
3049,65.0,10.625,False,True,Norway,POINT (10.625 65),False,False,64.89683289376573,10.829090269623794,65.0,11.875,0.0,64.89683289376573,10.829090269623794
3050,59.0,11.25,False,False,Norway,POINT (11.25 59),False,False,59.13207392116242,11.326540654569735,59.0,11.25,0.0,59.13207392116242,11.326540654569735
3051,59.5,11.25,True,False,Norway,POINT (11.25 59.5),False,False,59.5,11.25,59.5,11.25,0.0,59.5,11.25
3052,60.0,11.25,True,False,Norway,POINT (11.25 60),False,False,60.0,11.25,60.0,11.25,0.0,60.0,11.25
3053,60.5,11.25,True,False,Norway,POINT (11.25 60.5),False,False,60.5,11.25,60.5,11.25,0.0,60.5,11.25
3054,61.0,11.25,True,False,Norway,POINT (11.25 61),False,False,61.0,11.25,61.0,11.25,0.0,61.0,11.25
3055,61.5,11.25,True,False,Norway,POINT (11.25 61.5),False,False,61.5,11.25,61.5,11.25,0.0,61.5,11.25
3056,62.0,11.25,True,False,Norway,POINT (11.25 62),False,False,62.0,11.25,62.0,11.25,0.0,62.0,11.25
3057,62.5,11.25,True,False,Norway,POINT (11.25 62.5),False,False,62.5,11.25,62.5,11.25,0.0,62.5,11.25
3058,63.0,11.25,True,False,Norway,POINT (11.25 63),False,False,63.0,11.25,63.0,11.25,0.0,63.0,11.25
3059,63.5,11.25,True,False,Norway,POINT (11.25 63.5),False,False,63.49085543146287,11.257352387375898,63.5,11.25,0.0,63.49085543146287,11.257352387375898
3060,64.0,11.25,False,True,Norway,POINT (11.25 64),False,False,64.04946656264187,11.282478119074872,64.0,11.875,2.1534593761189695,64.04946656264187,11.282478119074872
3061,64.5,11.25,False,True,Norway,POINT (11.25 64.5),False,False,64.38116122025647,11.229068108695435,64.5,11.875,0.0,64.38116122025647,11.229068108695435
3062,65.0,11.25,False,True,Norway,POINT (11.25 65),False,False,64.88709760413637,11.101933090639328,65.0,11.875,0.0,64.88709760413637,11.101933090639328
3063,59.0,11.875,False,False,Norway,POINT (11.875 59),False,False,59.1044006063177,11.64714363505635,59.0,11.875,0.0,59.1044006063177,11.64714363505635
3064,59.5,11.875,False,False,Norway,POINT (11.875 59.5),False,False,59.51445418038477,11.67640888092933,59.5,11.875,0.0,59.51445418038477,11.67640888092933
3065,60.0,11.875,True,False,Norway,POINT (11.875 60),False,False,60.02923466049854,11.849633044887797,60.0,11.875,0.0,60.02923466049854,11.849633044887797
3066,60.5,11.875,True,False,Norway,POINT (11.875 60.5),False,False,60.5,11.875,60.5,11.875,0.0,60.5,11.875
3067,61.0,11.875,True,False,Norway,POINT (11.875 61),False,False,61.0,11.875,61.0,11.875,0.0,61.0,11.875
3068,61.5,11.875,True,False,Norway,POINT (11.875 61.5),False,False,61.49824372229909,11.872800376702237,61.5,11.875,0.0,61.49824372229909,11.872800376702237
3069,62.0,11.875,True,False,Norway,POINT (11.875 62),False,False,62.00321144609587,11.870017389315159,62.0,11.875,0.0,62.00321144609587,11.870017389315159
3070,62.5,11.875,True,False,Norway,POINT (11.875 62.5),False,False,62.48626322158444,11.844430159086818,62.5,11.875,0.0,62.48626322158444,11.844430159086818
3071,63.0,11.875,True,False,Norway,POINT (11.875 63),False,False,62.99692319835112,11.820209739899274,63.0,11.875,0.0,62.99692319835112,11.820209739899274
3072,63.5,11.875,True,False,Norway,POINT (11.875 63.5),False,False,63.51871810898996,11.84733465017395,63.5,11.875,0.0,63.51871810898996,11.84733465017395
3073,64.0,11.875,True,False,Norway,POINT (11.875 64),False,False,64.0,11.875,64.0,11.875,0.0,64.0,11.875
3074,64.5,11.875,True,False,Norway,POINT (11.875 64.5),False,False,64.49916643927847,11.877891797270523,64.5,11.875,0.0,64.49916643927847,11.877891797270523
3075,65.0,11.875,True,False,Norway,POINT (11.875 65),False,False,64.83756265753114,11.956576698942877,65.0,11.875,0.0,64.83756265753114,11.956576698942877
3076,65.5,11.875,False,True,Norway,POINT (11.875 65.5),False,False,65.6514610238111,11.888725840391807,65.5,13.125,0.0,65.6514610238111,11.888725840391807
3077,60.0,12.5,False,False,Norway,POINT (12.5 60),False,False,60.11740139694712,12.326013968890788,60.0,12.5,0.0,60.11740139694712,12.326013968890788
3078,60.5,12.5,True,False,Norway,POINT (12.5 60.5),False,False,60.4858798814407,12.36564203134207,60.5,12.5,0.0,60.4858798814407,12.36564203134207
3079,61.0,12.5,False,False,Norway,POINT (12.5 61),False,False,61.085275270192845,12.407555141763817,61.0,12.5,0.0,61.085275270192845,12.407555141763817
3080,61.5,12.5,True,False,Norway,POINT (12.5 61.5),False,False,61.411082746333655,12.452103667899083,61.5,12.5,0.0,61.411082746333655,12.452103667899083
3081,62.0,12.5,False,False,Norway,POINT (12.5 62),False,False,62.14090740864185,12.222644865770723,62.0,12.5,0.0,62.14090740864185,12.222644865770723
3082,62.5,12.5,False,False,Norway,POINT (12.5 62.5),False,False,62.30776283412466,12.227129404643025,62.5,12.5,0.0,62.30776283412466,12.227129404643025
3083,63.5,12.5,False,False,Norway,POINT (12.5 63.5),False,False,63.705856817624,12.25019880742587,63.5,12.5,0.0,63.705856817624,12.25019880742587
3084,64.0,12.5,True,False,Norway,POINT (12.5 64),False,False,64.04242156936196,12.456891338687228,64.0,12.5,0.0,64.04242156936196,12.456891338687228
3085,64.5,12.5,True,False,Norway,POINT (12.5 64.5),False,False,64.5,12.5,64.5,12.5,0.0,64.5,12.5
3086,65.0,12.5,True,False,Norway,POINT (12.5 65),False,False,64.93727181239234,12.526980543622177,65.0,12.5,0.0,64.93727181239234,12.526980543622177
3087,65.5,12.5,False,True,Norway,POINT (12.5 65.5),False,False,65.49847593375405,12.619061206474713,65.5,13.125,0.0,65.49847593375405,12.619061206474713
3088,66.0,12.5,False,True,Norway,POINT (12.5 66),False,False,65.83807887074687,12.712568185214092,66.0,13.125,0.0,65.83807887074687,12.712568185214092
3089,68.0,12.5,False,True,Norway,POINT (12.5 68),False,False,67.8208424071562,12.803079131529252,68.0,13.125,0.0,67.8208424071562,12.803079131529252
3090,61.5,13.125,False,False,Norway,POINT (13.125 61.5),False,False,61.342718964848714,12.827070821692892,61.5,13.125,0.0,61.342718964848714,12.827070821692892
3091,64.0,13.125,False,False,Norway,POINT (13.125 64),False,False,64.15871445906113,13.10868784072061,64.0,13.125,0.0,64.15871445906113,13.10868784072061
3092,64.5,13.125,True,False,Norway,POINT (13.125 64.5),False,False,64.5,13.125,64.5,13.125,0.0,64.5,13.125
3093,65.0,13.125,True,False,Norway,POINT (13.125 65),False,False,64.99998599279522,13.12501747204986,65.0,13.125,0.0,64.99998599279522,13.12501747204986
3094,65.5,13.125,True,False,Norway,POINT (13.125 65.5),False,False,65.50097429139464,13.126184962686525,65.5,13.125,0.0,65.50097429139464,13.126184962686525
3095,66.0,13.125,True,False,Norway,POINT (13.125 66),False,False,65.9607571171292,13.155879987798885,66.0,13.125,0.0,65.9607571171292,13.155879987798885
3096,66.5,13.125,True,False,Norway,POINT (13.125 66.5),False,False,66.41769147284526,13.254907398183908,66.5,13.125,0.0,66.41769147284526,13.254907398183908
3097,68.0,13.125,True,False,Norway,POINT (13.125 68),False,False,67.95781643520449,12.998317019741442,68.0,13.125,0.0,67.95781643520449,12.998317019741442
3098,64.0,13.75,False,False,Norway,POINT (13.75 64),False,False,64.1467106803549,13.75892252007189,64.0,13.75,0.0,64.1467106803549,13.75892252007189
3099,64.5,13.75,True,False,Norway,POINT (13.75 64.5),False,False,64.46041610704715,13.69979760119696,64.5,13.75,0.0,64.46041610704715,13.69979760119696
3100,65.0,13.75,True,False,Norway,POINT (13.75 65),False,False,65.0118918256086,13.734929097519117,65.0,13.75,0.0,65.0118918256086,13.734929097519117
3101,65.5,13.75,True,False,Norway,POINT (13.75 65.5),False,False,65.5,13.75,65.5,13.75,0.0,65.5,13.75
3102,66.0,13.75,True,False,Norway,POINT (13.75 66),False,False,65.98702409767968,13.756267818330294,66.0,13.75,0.0,65.98702409767968,13.756267818330294
3103,66.5,13.75,True,False,Norway,POINT (13.75 66.5),False,False,66.50175186427641,13.75157072973816,66.5,13.75,0.0,66.50175186427641,13.75157072973816
3104,67.0,13.75,False,True,Norway,POINT (13.75 67),False,False,66.84632509200782,13.826453686289199,67.0,14.375,0.0,66.84632509200782,13.826453686289199
3105,68.0,13.75,False,True,Norway,POINT (13.75 68),False,False,68.16763250987441,13.729943353815825,68.0,13.125,0.0,68.16763250987441,13.729943353815825
3106,68.5,13.75,False,True,Norway,POINT (13.75 68.5),False,False,68.26298761748079,13.704338706791145,68.0,13.125,0.0,68.26298761748079,13.704338706791145
3107,64.0,14.375,False,False,Norway,POINT (14.375 64),False,False,64.19025504709843,14.100942347957405,64.0,14.375,0.0,64.19025504709843,14.100942347957405
3108,64.5,14.375,False,False,Norway,POINT (14.375 64.5),False,False,64.35370362769967,14.101898881550287,64.5,14.375,0.0,64.35370362769967,14.101898881550287
3109,65.0,14.375,False,False,Norway,POINT (14.375 65),False,False,65.13280870196408,14.181656924397219,65.0,14.375,0.0,65.13280870196408,14.181656924397219
3110,65.5,14.375,True,False,Norway,POINT (14.375 65.5),False,False,65.50922945772845,14.282038389999807,65.5,14.375,0.0,65.50922945772845,14.282038389999807
3111,66.0,14.375,True,False,Norway,POINT (14.375 66),False,False,66.00389818080309,14.33402814454545,66.0,14.375,0.0,66.00389818080309,14.33402814454545
3112,66.5,14.375,True,False,Norway,POINT (14.375 66.5),False,False,66.50131786195693,14.376997908834904,66.5,14.375,0.0,66.50131786195693,14.376997908834904
3113,67.0,14.375,True,False,Norway,POINT (14.375 67),False,False,66.92959617049159,14.41281201993121,67.0,14.375,0.0,66.92959617049159,14.41281201993121
3114,67.5,14.375,False,True,Norway,POINT (14.375 67.5),False,False,67.31622134255127,14.588951812739094,67.5,15.0,0.0,67.31622134255127,14.588951812739094
3115,68.0,14.375,False,True,Norway,POINT (14.375 68),False,False,68.21448649088563,14.395935354656359,68.0,15.625,0.0,68.21448649088563,14.395935354656359
3116,68.5,14.375,False,True,Norway,POINT (14.375 68.5),False,False,68.31812755751211,14.533985651647713,68.5,15.625,0.0,68.31812755751211,14.533985651647713
3117,69.0,14.375,False,True,Norway,POINT (14.375 69),False,False,68.78126724453087,14.584594552773918,69.0,15.625,0.0,68.78126724453087,14.584594552773918
3118,66.0,15.0,False,False,Norway,POINT (15 66),False,False,66.20331649101333,14.94097152981957,66.0,15.0,0.0,66.20331649101333,14.94097152981957
3119,66.5,15.0,True,False,Norway,POINT (15 66.5),False,False,66.5,15.0,66.5,15.0,0.0,66.5,15.0
3120,67.0,15.0,True,False,Norway,POINT (15 67),False,False,66.97144818754239,14.998912398388514,67.0,15.0,0.0,66.97144818754239,14.998912398388514
3121,67.5,15.0,True,False,Norway,POINT (15 67.5),False,False,67.39203915610568,15.00837001030594,67.5,15.0,0.0,67.39203915610568,15.00837001030594
3122,68.0,15.0,False,True,Norway,POINT (15 68),False,False,67.81663075458256,15.076549867062896,68.0,15.625,0.0,67.81663075458256,15.076549867062896
3123,68.5,15.0,False,True,Norway,POINT (15 68.5),False,False,68.36107997688116,14.868840774899232,68.5,15.625,0.0,68.36107997688116,14.868840774899232
3124,69.0,15.0,False,True,Norway,POINT (15 69),False,False,68.8436695830624,15.094211900363947,69.0,15.625,0.28907984299970796,68.8436695830624,15.094211900363947
3125,66.0,15.625,False,False,Norway,POINT (15.625 66),False,False,66.24561347522862,15.327007365795959,66.0,15.625,0.0,66.24561347522862,15.327007365795959
3126,66.5,15.625,False,False,Norway,POINT (15.625 66.5),False,False,66.58257671303528,15.46503565036429,66.5,15.625,0.0,66.58257671303528,15.46503565036429
3127,67.0,15.625,True,False,Norway,POINT (15.625 67),False,False,66.99031682025195,15.632181548761235,67.0,15.625,0.0,66.99031682025195,15.632181548761235
3128,67.5,15.625,True,False,Norway,POINT (15.625 67.5),False,False,67.48780096126275,15.636571919515207,67.5,15.625,0.0,67.48780096126275,15.636571919515207
3129,68.0,15.625,True,False,Norway,POINT (15.625 68),False,False,67.84580530465293,15.659794234771043,68.0,15.625,0.0,67.84580530465293,15.659794234771043
3130,68.5,15.625,True,False,Norway,POINT (15.625 68.5),False,False,68.5359564165429,15.636552742899338,68.5,15.625,0.0,68.5359564165429,15.636552742899338
3131,69.0,15.625,True,False,Norway,POINT (15.625 69),False,False,68.84473103977413,15.716342804355092,69.0,15.625,0.0,68.84473103977413,15.716342804355092
3132,69.5,15.625,False,True,Norway,POINT (15.625 69.5),False,False,69.25555966757622,15.922868701001205,69.0,15.625,0.0,69.25555966757622,15.922868701001205
3133,67.0,16.25,True,False,Norway,POINT (16.25 67),False,False,67.09284944389852,16.13727247513043,67.0,16.25,0.0,67.09284944389852,16.13727247513043
3134,67.5,16.25,False,False,Norway,POINT (16.25 67.5),False,False,67.5485675775902,16.177058900429586,67.5,16.25,0.0,67.5485675775902,16.177058900429586
3135,68.0,16.25,True,False,Norway,POINT (16.25 68),False,False,67.92932588683612,16.21044163644484,68.0,16.25,0.0,67.92932588683612,16.21044163644484
3136,68.5,16.25,True,False,Norway,POINT (16.25 68.5),False,False,68.62235545132884,16.218454287291983,68.5,16.25,0.0,68.62235545132884,16.218454287291983
3137,69.0,16.25,False,True,Norway,POINT (16.25 69),False,False,68.79840919905321,16.304983124443154,68.5,16.25,0.0,68.79840919905321,16.304983124443154
3138,69.5,16.25,False,True,Norway,POINT (16.25 69.5),False,False,69.27410617822397,16.059177653749117,69.0,15.625,0.0,69.27410617822397,16.059177653749117
3139,67.5,16.875,False,False,Norway,POINT (16.875 67.5),False,False,67.71538086011721,16.585925324759074,67.5,16.875,0.0,67.71538086011721,16.585925324759074
3140,68.0,16.875,True,False,Norway,POINT (16.875 68),False,False,68.07009126216941,16.83955900467167,68.0,16.875,0.0,68.07009126216941,16.83955900467167
3141,68.5,16.875,True,False,Norway,POINT (16.875 68.5),False,False,68.56698731977987,16.89404765873764,68.5,16.875,0.0,68.56698731977987,16.89404765873764
3142,69.0,16.875,False,True,Norway,POINT (16.875 69),False,False,69.1235857451746,17.031546887475464,69.0,18.125,0.0,69.1235857451746,17.031546887475464
3143,69.5,16.875,False,True,Norway,POINT (16.875 69.5),False,False,69.33435179403835,17.068199281403217,69.0,18.125,0.9318364394374509,69.33435179403835,17.068199281403217
3144,68.0,17.5,False,False,Norway,POINT (17.5 68),False,False,68.13808290190828,17.5330316089411,68.0,17.5,0.0,68.13808290190828,17.5330316089411
3145,68.5,17.5,False,True,Norway,POINT (17.5 68.5),False,False,68.50930223651511,17.52780065775705,68.5,18.125,1.039452869241531,68.50930223651511,17.52780065775705
3146,69.0,17.5,False,True,Norway,POINT (17.5 69),False,False,69.19662803053822,17.467219439972155,69.0,18.125,0.0,69.19662803053822,17.467219439972155
3147,69.5,17.5,False,True,Norway,POINT (17.5 69.5),False,False,69.39424300955581,17.535167450928636,69.5,18.75,0.0,69.39424300955581,17.535167450928636
3148,68.0,18.125,False,False,Norway,POINT (18.125 68),False,False,68.12957561685174,17.947337707299063,68.0,18.125,0.0,68.12957561685174,17.947337707299063
3149,68.5,18.125,False,False,Norway,POINT (18.125 68.5),False,False,68.55127989682325,18.062697692904575,68.5,18.125,0.0,68.55127989682325,18.062697692904575
3150,69.0,18.125,True,False,Norway,POINT (18.125 69),False,False,68.98007794089791,18.145425179426315,69.0,18.125,0.0,68.98007794089791,18.145425179426315
3151,69.5,18.125,False,True,Norway,POINT (18.125 69.5),False,False,69.34379463590494,18.261807823266423,69.5,18.75,0.0,69.34379463590494,18.261807823266423
3152,70.0,18.125,False,True,Norway,POINT (18.125 70),False,False,69.768596023955,18.382622876400028,70.0,18.75,0.0,69.768596023955,18.382622876400028
3153,68.5,18.75,True,False,Norway,POINT (18.75 68.5),False,False,68.61757575489061,18.75410365327137,68.5,18.75,0.0,68.61757575489061,18.75410365327137
3154,69.0,18.75,True,False,Norway,POINT (18.75 69),False,False,69.0,18.75,69.0,18.75,0.0,69.0,18.75
3155,69.5,18.75,True,False,Norway,POINT (18.75 69.5),False,False,69.39022499530735,18.746661143599955,69.5,18.75,0.0,69.39022499530735,18.746661143599955
3156,70.0,18.75,True,False,Norway,POINT (18.75 70),False,False,69.94394860166527,18.930903291644302,70.0,18.75,0.0,69.94394860166527,18.930903291644302
3157,68.5,19.375,True,False,Norway,POINT (19.375 68.5),False,False,68.5863111077433,19.39001346412673,68.5,19.375,0.0,68.5863111077433,19.39001346412673
3158,69.0,19.375,True,False,Norway,POINT (19.375 69),False,False,68.99595266680166,19.375464803454225,69.0,19.375,0.0,68.99595266680166,19.375464803454225
3159,69.5,19.375,True,False,Norway,POINT (19.375 69.5),False,False,69.53423443760379,19.396802888816076,69.5,19.375,0.0,69.53423443760379,19.396802888816076
3160,70.0,19.375,False,True,Norway,POINT (19.375 70),False,False,69.94062057552038,19.305314290391287,70.0,18.75,0.0,69.94062057552038,19.305314290391287
3161,70.5,19.375,False,True,Norway,POINT (19.375 70.5),False,False,70.2641570419628,19.63369876576878,70.0,18.75,0.0,70.2641570419628,19.63369876576878
3162,68.5,20.0,True,False,Norway,POINT (20 68.5),False,False,68.56984617752585,19.91743957365714,68.5,20.0,0.0,68.56984617752585,19.91743957365714
3163,69.0,20.0,True,False,Norway,POINT (20 69),False,False,68.99970189196571,19.989680208270396,69.0,20.0,0.0,68.99970189196571,19.989680208270396
3164,69.5,20.0,True,False,Norway,POINT (20 69.5),False,False,69.49387009376593,20.012112441926952,69.5,20.0,0.0,69.49387009376593,20.012112441926952
3165,70.0,20.0,False,True,Norway,POINT (20 70),False,False,69.8349801382933,20.177373381137926,69.5,20.0,0.0,69.8349801382933,20.177373381137926
3166,70.5,20.0,False,True,Norway,POINT (20 70.5),False,False,70.26029218634102,19.701814073383115,70.0,18.75,0.0,70.26029218634102,19.701814073383115
3167,69.0,20.625,False,False,Norway,POINT (20.625 69),False,False,69.15895544841327,20.61350645018962,69.0,20.625,0.0,69.15895544841327,20.61350645018962
3168,69.5,20.625,True,False,Norway,POINT (20.625 69.5),False,False,69.47314266787163,20.665749034355834,69.5,20.625,0.0,69.47314266787163,20.665749034355834
3169,70.0,20.625,False,True,Norway,POINT (20.625 70),False,False,70.1399388777484,20.62077262793374,70.0,21.875,0.0,70.1399388777484,20.62077262793374
3170,69.0,21.25,False,False,Norway,POINT (21.25 69),False,False,69.13989081690139,21.005968592777744,69.0,21.25,0.0,69.13989081690139,21.005968592777744
3171,69.5,21.25,True,False,Norway,POINT (21.25 69.5),False,False,69.51734625191689,21.240431517563124,69.5,21.25,0.0,69.51734625191689,21.240431517563124
3172,70.0,21.25,False,True,Norway,POINT (21.25 70),False,False,69.86455938840139,21.3299160177041,70.0,21.875,0.0,69.86455938840139,21.3299160177041
3173,70.5,21.25,False,True,Norway,POINT (21.25 70.5),False,False,70.27013458952743,21.47509365757676,70.0,21.875,0.0,70.27013458952743,21.47509365757676
3174,69.0,21.875,False,False,Norway,POINT (21.875 69),False,False,69.15027737658144,22.03681236409053,69.0,21.875,0.0,69.15027737658144,22.03681236409053
3175,69.5,21.875,True,False,Norway,POINT (21.875 69.5),False,False,69.50307353725361,21.878765149695923,69.5,21.875,0.0,69.50307353725361,21.878765149695923
3176,70.0,21.875,True,False,Norway,POINT (21.875 70),False,False,70.07005501826333,21.94669101356695,70.0,21.875,1.0364925513802408,70.07005501826333,21.94669101356695
3177,70.5,21.875,False,True,Norway,POINT (21.875 70.5),False,False,70.27475083866223,22.010811179782106,70.0,21.875,0.0,70.27475083866223,22.010811179782106
3178,68.5,22.5,False,False,Norway,POINT (22.5 68.5),False,False,68.73131857586245,22.633025764645925,68.5,22.5,0.0,68.73131857586245,22.633025764645925
3179,69.0,22.5,True,False,Norway,POINT (22.5 69),False,False,69.015173406322,22.519920157097765,69.0,22.5,0.0,69.015173406322,22.519920157097765
3180,69.5,22.5,True,False,Norway,POINT (22.5 69.5),False,False,69.5,22.5,69.5,22.5,0.0,69.5,22.5
3181,70.0,22.5,True,False,Norway,POINT (22.5 70),False,False,69.98615484780774,22.49795120012337,70.0,22.5,0.0,69.98615484780774,22.49795120012337
3182,70.5,22.5,False,True,Norway,POINT (22.5 70.5),False,False,70.5943321893119,22.478968847004005,70.5,23.125,0.0,70.5943321893119,22.478968847004005
3183,71.0,22.5,False,True,Norway,POINT (22.5 71),False,False,70.751754760439,22.781708521944967,70.5,23.125,0.0,70.751754760439,22.781708521944967
3184,68.5,23.125,False,False,Norway,POINT (23.125 68.5),False,False,68.70703405754304,23.15672812729239,68.5,23.125,0.0,68.70703405754304,23.15672812729239
3185,69.0,23.125,True,False,Norway,POINT (23.125 69),False,False,69.0,23.125,69.0,23.125,0.0,69.0,23.125
3186,69.5,23.125,True,False,Norway,POINT (23.125 69.5),False,False,69.5,23.125,69.5,23.125,0.0,69.5,23.125
3187,70.0,23.125,False,True,Norway,POINT (23.125 70),False,False,69.88773967556908,23.085772513021624,70.0,22.5,0.0,69.88773967556908,23.085772513021624
3188,70.5,23.125,True,False,Norway,POINT (23.125 70.5),False,False,70.41885314120658,23.197396409291272,70.5,23.125,0.0,70.41885314120658,23.197396409291272
3189,71.0,23.125,False,True,Norway,POINT (23.125 71),False,False,70.7890104752805,23.323187202158824,70.5,23.125,0.7157625247749108,70.7890104752805,23.323187202158824
3190,68.5,23.75,False,False,Norway,POINT (23.75 68.5),False,False,68.7264994474918,23.56786648260222,68.5,23.75,0.0,68.7264994474918,23.56786648260222
3191,69.0,23.75,True,False,Norway,POINT (23.75 69),False,False,69.01574536394705,23.73696364111772,69.0,23.75,0.0,69.01574536394705,23.73696364111772
3192,69.5,23.75,True,False,Norway,POINT (23.75 69.5),False,False,69.5,23.75,69.5,23.75,0.0,69.5,23.75
3193,70.0,23.75,True,False,Norway,POINT (23.75 70),False,False,69.99917402996923,23.75366582070829,70.0,23.75,0.0,69.99917402996923,23.75366582070829
3194,70.5,23.75,False,True,Norway,POINT (23.75 70.5),False,False,70.35622148924074,23.811384284022463,70.5,24.375,0.0,70.35622148924074,23.811384284022463
3195,71.0,23.75,False,True,Norway,POINT (23.75 71),False,False,70.97392592432698,23.988597767052006,70.5,24.375,0.0,70.97392592432698,23.988597767052006
3196,68.5,24.375,False,False,Norway,POINT (24.375 68.5),False,False,68.72383759994976,24.502090984172956,68.5,24.375,0.0,68.72383759994976,24.502090984172956
3197,69.0,24.375,True,False,Norway,POINT (24.375 69),False,False,69.00323927869499,24.3787954815783,69.0,24.375,0.0,69.00323927869499,24.3787954815783
3198,69.5,24.375,True,False,Norway,POINT (24.375 69.5),False,False,69.5,24.375,69.5,24.375,0.0,69.5,24.375
3199,70.0,24.375,True,False,Norway,POINT (24.375 70),False,False,70.0,24.375,70.0,24.375,0.0,70.0,24.375
3200,70.5,24.375,True,False,Norway,POINT (24.375 70.5),False,False,70.44115495515825,24.396535860753662,70.5,24.375,0.0,70.44115495515825,24.396535860753662
3201,71.0,24.375,False,True,Norway,POINT (24.375 71),False,False,70.82667373106759,24.5071239634998,70.5,24.375,1.7067098613849356,70.82667373106759,24.5071239634998
3202,68.5,25.0,False,False,Norway,POINT (25 68.5),False,False,68.68222338200667,24.91909091814371,68.5,25.0,0.0,68.68222338200667,24.91909091814371
3203,69.0,25.0,True,False,Norway,POINT (25 69),False,False,69.00798402360394,24.990664459787002,69.0,25.0,0.0,69.00798402360394,24.990664459787002
3204,69.5,25.0,True,False,Norway,POINT (25 69.5),False,False,69.5,25.0,69.5,25.0,0.0,69.5,25.0
3205,70.0,25.0,True,False,Norway,POINT (25 70),False,False,69.96439448027881,24.971918351565037,70.0,25.0,0.0,69.96439448027881,24.971918351565037
3206,70.5,25.0,True,False,Norway,POINT (25 70.5),False,False,70.51781932037775,24.96519099808737,70.5,25.0,0.0,70.51781932037775,24.96519099808737
3207,71.0,25.0,False,True,Norway,POINT (25 71),False,False,70.84224130710965,24.96444565904526,71.0,25.625,0.0,70.84224130710965,24.96444565904526
3208,69.0,25.625,True,False,Norway,POINT (25.625 69),False,False,69.06787782862475,25.51841355166964,69.0,25.625,0.0,69.06787782862475,25.51841355166964
3209,69.5,25.625,True,False,Norway,POINT (25.625 69.5),False,False,69.5191839040144,25.594465797777428,69.5,25.625,0.0,69.5191839040144,25.594465797777428
3210,70.0,25.625,True,False,Norway,POINT (25.625 70),False,False,69.99360413358221,25.632691042014574,70.0,25.625,0.0,69.99360413358221,25.632691042014574
3211,70.5,25.625,False,True,Norway,POINT (25.625 70.5),False,False,70.37083301152852,25.747285969325453,70.5,26.25,0.0,70.37083301152852,25.747285969325453
3212,71.0,25.625,True,False,Norway,POINT (25.625 71),False,False,71.03282067124545,25.660597538108835,71.0,25.625,0.0,71.03282067124545,25.660597538108835
3213,69.5,26.25,False,False,Norway,POINT (26.25 69.5),False,False,69.70385575229088,26.002177687824663,69.5,26.25,0.5623651060897038,69.70385575229088,26.002177687824663
3214,70.0,26.25,True,False,Norway,POINT (26.25 70),False,False,70.02740743716822,26.221307050309914,70.0,26.25,0.0,70.02740743716822,26.221307050309914
3215,70.5,26.25,True,False,Norway,POINT (26.25 70.5),False,False,70.48474059246674,26.258044087679725,70.5,26.25,0.0,70.48474059246674,26.258044087679725
3216,71.0,26.25,False,True,Norway,POINT (26.25 71),False,False,70.81661542174658,26.429091786450783,71.0,25.625,0.0,70.81661542174658,26.429091786450783
3217,70.0,26.875,True,False,Norway,POINT (26.875 70),False,False,70.09139152511145,26.883138905590542,70.0,26.875,0.0,70.09139152511145,26.883138905590542
3218,70.5,26.875,False,True,Norway,POINT (26.875 70.5),False,False,70.38148566009731,26.938128346258935,70.5,27.5,0.0,70.38148566009731,26.938128346258935
3219,71.0,26.875,False,True,Norway,POINT (26.875 71),False,False,70.85105394240342,26.640213028048915,71.0,27.5,0.0,70.85105394240342,26.640213028048915
3220,70.0,27.5,False,False,Norway,POINT (27.5 70),False,False,70.1339160800771,27.460255981564607,70.0,27.5,0.0,70.1339160800771,27.460255981564607
3221,70.5,27.5,True,False,Norway,POINT (27.5 70.5),False,False,70.4983109746692,27.498831317123216,70.5,27.5,0.0,70.4983109746692,27.498831317123216
3222,71.0,27.5,True,False,Norway,POINT (27.5 71),False,False,70.91584238509138,27.54870880905839,71.0,27.5,0.0,70.91584238509138,27.54870880905839
3223,70.0,28.125,True,False,Norway,POINT (28.125 70),False,False,70.08571327943905,28.177115872890695,70.0,28.125,0.0,70.08571327943905,28.177115872890695
3224,70.5,28.125,False,True,Norway,POINT (28.125 70.5),False,False,70.45714676236092,28.018835107284,70.5,27.5,0.0,70.45714676236092,28.018835107284
3225,71.0,28.125,True,False,Norway,POINT (28.125 71),False,False,70.9225477996021,28.109391735862165,71.0,28.125,0.0,70.9225477996021,28.109391735862165
3226,69.0,28.75,False,False,Norway,POINT (28.75 69),False,False,69.1519675721892,28.94042594795427,69.0,28.75,0.0,69.1519675721892,28.94042594795427
3227,69.5,28.75,False,False,Norway,POINT (28.75 69.5),False,False,69.28138202994685,28.99078968493659,69.5,28.75,0.0,69.28138202994685,28.99078968493659
3228,70.0,28.75,True,False,Norway,POINT (28.75 70),False,False,69.99570508884595,28.74425675198064,70.0,28.75,0.0,69.99570508884595,28.74425675198064
3229,70.5,28.75,True,False,Norway,POINT (28.75 70.5),False,False,70.49350865758196,28.75931065995756,70.5,28.75,0.0,70.49350865758196,28.75931065995756
