,grid_lat,grid_lon,in_country,pt_in_sea,country,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,pv_lat,pv_lon,geometry
3336,61.0,8.125,True,False,Norway,False,61.0,8.125,61.0,8.125,61.0,8.125,POINT (8.125 61)
3337,61.5,8.125,True,False,Norway,False,61.5,8.125,61.5,8.125,61.5,8.125,POINT (8.125 61.5)
3338,62.0,8.125,True,False,Norway,False,62.0,8.125,62.0,8.125,62.0,8.125,POINT (8.125 62)
3339,62.5,8.125,True,False,Norway,False,62.49480187962275,8.127539583591313,62.5,8.125,62.49480187962275,8.127539583591313,POINT (8.125 62.5)
3340,63.0,8.125,True,False,Norway,False,62.842616343207,8.000552740013466,63.0,8.125,62.842616343207,8.000552740013466,POINT (8.125 63)
3341,63.5,8.125,False,True,Norway,False,63.39520190266131,8.004630310166183,63.5,8.75,63.39520190266131,8.004630310166183,POINT (8.125 63.5)
3342,58.5,8.75,True,False,Norway,False,58.56940565989759,8.683162784889188,58.5,8.75,58.56940565989759,8.683162784889188,POINT (8.75 58.5)
3343,59.0,8.75,True,False,Norway,False,59.0,8.75,59.0,8.75,59.0,8.75,POINT (8.75 59)
3344,59.5,8.75,True,False,Norway,False,59.5,8.75,59.5,8.75,59.5,8.75,POINT (8.75 59.5)
3345,60.0,8.75,True,False,Norway,False,60.0,8.75,60.0,8.75,60.0,8.75,POINT (8.75 60)
3346,60.5,8.75,True,False,Norway,False,60.5,8.75,60.5,8.75,60.5,8.75,POINT (8.75 60.5)
3347,61.0,8.75,True,False,Norway,False,61.0,8.75,61.0,8.75,61.0,8.75,POINT (8.75 61)
3348,61.5,8.75,True,False,Norway,False,61.5,8.75,61.5,8.75,61.5,8.75,POINT (8.75 61.5)
3349,62.0,8.75,True,False,Norway,False,62.0,8.75,62.0,8.75,62.0,8.75,POINT (8.75 62)
3350,62.5,8.75,True,False,Norway,False,62.49746368434206,8.752849265890651,62.5,8.75,62.49746368434206,8.752849265890651,POINT (8.75 62.5)
3351,63.0,8.75,True,False,Norway,False,62.98806990765652,8.77094824723105,63.0,8.75,62.98806990765652,8.77094824723105,POINT (8.75 63)
3352,63.5,8.75,True,False,Norway,False,63.54522689234765,8.755234356251064,63.5,8.75,63.54522689234765,8.755234356251064,POINT (8.75 63.5)
3353,64.0,8.75,False,True,Norway,False,63.77510006747237,8.755024408887925,63.5,8.75,63.77510006747237,8.755024408887925,POINT (8.75 64)
3354,58.5,9.375,False,True,Norway,False,58.701267685352796,9.15969143375727,58.5,8.75,58.701267685352796,9.15969143375727,POINT (9.375 58.5)
3355,59.0,9.375,True,False,Norway,False,59.02887755687567,9.337191543424334,59.0,9.375,59.02887755687567,9.337191543424334,POINT (9.375 59)
3356,59.5,9.375,True,False,Norway,False,59.5,9.375,59.5,9.375,59.5,9.375,POINT (9.375 59.5)
3357,60.0,9.375,True,False,Norway,False,60.0,9.375,60.0,9.375,60.0,9.375,POINT (9.375 60)
3358,60.5,9.375,True,False,Norway,False,60.5,9.375,60.5,9.375,60.5,9.375,POINT (9.375 60.5)
3359,61.0,9.375,True,False,Norway,False,61.0,9.375,61.0,9.375,61.0,9.375,POINT (9.375 61)
3360,61.5,9.375,True,False,Norway,False,61.5,9.375,61.5,9.375,61.5,9.375,POINT (9.375 61.5)
3361,62.0,9.375,True,False,Norway,False,62.0,9.375,62.0,9.375,62.0,9.375,POINT (9.375 62)
3362,62.5,9.375,True,False,Norway,False,62.5,9.375,62.5,9.375,62.5,9.375,POINT (9.375 62.5)
3363,63.0,9.375,True,False,Norway,False,63.0,9.375,63.0,9.375,63.0,9.375,POINT (9.375 63)
3364,63.5,9.375,True,False,Norway,False,63.40369291942748,9.416482264586417,63.5,9.375,63.40369291942748,9.416482264586417,POINT (9.375 63.5)
3365,64.0,9.375,False,True,Norway,False,63.776842870750365,9.629453797072886,64.0,10.0,63.776842870750365,9.629453797072886,POINT (9.375 64)
3366,59.0,10.0,True,False,Norway,False,59.1306451815529,9.985392956480903,59.0,10.0,59.1306451815529,9.985392956480903,POINT (10 59)
3367,59.5,10.0,True,False,Norway,False,59.49804266174837,9.995972191039195,59.5,10.0,59.49804266174837,9.995972191039195,POINT (10 59.5)
3368,60.0,10.0,True,False,Norway,False,60.0,10.0,60.0,10.0,60.0,10.0,POINT (10 60)
3369,60.5,10.0,True,False,Norway,False,60.5,10.0,60.5,10.0,60.5,10.0,POINT (10 60.5)
3370,61.0,10.0,True,False,Norway,False,61.0,10.0,61.0,10.0,61.0,10.0,POINT (10 61)
3371,61.5,10.0,True,False,Norway,False,61.5,10.0,61.5,10.0,61.5,10.0,POINT (10 61.5)
3372,62.0,10.0,True,False,Norway,False,62.0,10.0,62.0,10.0,62.0,10.0,POINT (10 62)
3373,62.5,10.0,True,False,Norway,False,62.5,10.0,62.5,10.0,62.5,10.0,POINT (10 62.5)
3374,63.0,10.0,True,False,Norway,False,63.0,10.0,63.0,10.0,63.0,10.0,POINT (10 63)
3375,63.5,10.0,True,False,Norway,False,63.37867664928223,9.94749678927357,63.5,10.0,63.37867664928223,9.94749678927357,POINT (10 63.5)
3376,64.0,10.0,True,False,Norway,False,63.93093882626902,10.103620154479653,64.0,10.0,63.93093882626902,10.103620154479653,POINT (10 64)
3377,64.5,10.0,False,True,Norway,False,64.25222720827367,10.307826484560161,64.0,10.0,64.25222720827367,10.307826484560161,POINT (10 64.5)
3378,59.0,10.625,False,True,Norway,False,59.20784542087888,10.860042714801885,59.0,11.25,59.20784542087888,10.860042714801885,POINT (10.625 59)
3379,59.5,10.625,False,True,Norway,False,59.52052214370401,10.790805446234296,59.5,11.25,59.52052214370401,10.790805446234296,POINT (10.625 59.5)
3380,60.0,10.625,True,False,Norway,False,60.01354585348378,10.626701106427287,60.0,10.625,60.01354585348378,10.626701106427287,POINT (10.625 60)
3381,60.5,10.625,True,False,Norway,False,60.5,10.625,60.5,10.625,60.5,10.625,POINT (10.625 60.5)
3382,61.0,10.625,True,False,Norway,False,61.0,10.625,61.0,10.625,61.0,10.625,POINT (10.625 61)
3383,61.5,10.625,True,False,Norway,False,61.5,10.625,61.5,10.625,61.5,10.625,POINT (10.625 61.5)
3384,62.0,10.625,True,False,Norway,False,62.0,10.625,62.0,10.625,62.0,10.625,POINT (10.625 62)
3385,62.5,10.625,True,False,Norway,False,62.5,10.625,62.5,10.625,62.5,10.625,POINT (10.625 62.5)
3386,63.0,10.625,True,False,Norway,False,63.0,10.625,63.0,10.625,63.0,10.625,POINT (10.625 63)
3387,63.5,10.625,False,True,Norway,False,63.388805488201655,10.664872181367489,63.5,11.25,63.388805488201655,10.664872181367489,POINT (10.625 63.5)
3388,64.0,10.625,True,False,Norway,False,64.00305970086835,10.621674874711122,64.0,10.625,64.00305970086835,10.621674874711122,POINT (10.625 64)
3389,64.5,10.625,False,True,Norway,False,64.35076924598027,10.70878474585983,64.0,10.625,64.35076924598027,10.70878474585983,POINT (10.625 64.5)
3390,65.0,10.625,False,True,Norway,False,64.89683289376573,10.829090269623794,65.0,11.875,64.89683289376573,10.829090269623794,POINT (10.625 65)
3391,59.0,11.25,False,False,Norway,False,59.13207392116242,11.326540654569735,59.0,11.25,59.13207392116242,11.326540654569735,POINT (11.25 59)
3392,59.5,11.25,True,False,Norway,False,59.5,11.25,59.5,11.25,59.5,11.25,POINT (11.25 59.5)
3393,60.0,11.25,True,False,Norway,False,60.0,11.25,60.0,11.25,60.0,11.25,POINT (11.25 60)
3394,60.5,11.25,True,False,Norway,False,60.5,11.25,60.5,11.25,60.5,11.25,POINT (11.25 60.5)
3395,61.0,11.25,True,False,Norway,False,61.0,11.25,61.0,11.25,61.0,11.25,POINT (11.25 61)
3396,61.5,11.25,True,False,Norway,False,61.5,11.25,61.5,11.25,61.5,11.25,POINT (11.25 61.5)
3397,62.0,11.25,True,False,Norway,False,62.0,11.25,62.0,11.25,62.0,11.25,POINT (11.25 62)
3398,62.5,11.25,True,False,Norway,False,62.5,11.25,62.5,11.25,62.5,11.25,POINT (11.25 62.5)
3399,63.0,11.25,True,False,Norway,False,63.0,11.25,63.0,11.25,63.0,11.25,POINT (11.25 63)
3400,63.5,11.25,True,False,Norway,False,63.49085543146287,11.257352387375898,63.5,11.25,63.49085543146287,11.257352387375898,POINT (11.25 63.5)
3401,64.0,11.25,False,True,Norway,False,64.04946656264187,11.282478119074872,64.0,11.875,64.04946656264187,11.282478119074872,POINT (11.25 64)
3402,64.5,11.25,False,True,Norway,False,64.38116122025647,11.229068108695435,64.5,11.875,64.38116122025647,11.229068108695435,POINT (11.25 64.5)
3403,65.0,11.25,False,True,Norway,False,64.88709760413637,11.101933090639328,65.0,11.875,64.88709760413637,11.101933090639328,POINT (11.25 65)
3404,59.0,11.875,False,False,Norway,False,59.1044006063177,11.64714363505635,59.0,11.875,59.1044006063177,11.64714363505635,POINT (11.875 59)
3405,59.5,11.875,False,False,Norway,False,59.51445418038477,11.67640888092933,59.5,11.875,59.51445418038477,11.67640888092933,POINT (11.875 59.5)
3406,60.0,11.875,True,False,Norway,False,60.02923466049854,11.849633044887797,60.0,11.875,60.02923466049854,11.849633044887797,POINT (11.875 60)
3407,60.5,11.875,True,False,Norway,False,60.5,11.875,60.5,11.875,60.5,11.875,POINT (11.875 60.5)
3408,61.0,11.875,True,False,Norway,False,61.0,11.875,61.0,11.875,61.0,11.875,POINT (11.875 61)
3409,61.5,11.875,True,False,Norway,False,61.49824372229909,11.872800376702237,61.5,11.875,61.49824372229909,11.872800376702237,POINT (11.875 61.5)
3410,62.0,11.875,True,False,Norway,False,62.00321144609587,11.870017389315159,62.0,11.875,62.00321144609587,11.870017389315159,POINT (11.875 62)
3411,62.5,11.875,True,False,Norway,False,62.48626322158444,11.844430159086818,62.5,11.875,62.48626322158444,11.844430159086818,POINT (11.875 62.5)
3412,63.0,11.875,True,False,Norway,False,62.99692319835112,11.820209739899274,63.0,11.875,62.99692319835112,11.820209739899274,POINT (11.875 63)
3413,63.5,11.875,True,False,Norway,False,63.51871810898996,11.84733465017395,63.5,11.875,63.51871810898996,11.84733465017395,POINT (11.875 63.5)
3414,64.0,11.875,True,False,Norway,False,64.0,11.875,64.0,11.875,64.0,11.875,POINT (11.875 64)
3415,64.5,11.875,True,False,Norway,False,64.49916643927847,11.877891797270523,64.5,11.875,64.49916643927847,11.877891797270523,POINT (11.875 64.5)
3416,65.0,11.875,True,False,Norway,False,64.83756265753114,11.956576698942877,65.0,11.875,64.83756265753114,11.956576698942877,POINT (11.875 65)
3417,65.5,11.875,False,True,Norway,False,65.6514610238111,11.888725840391807,65.5,13.125,65.6514610238111,11.888725840391807,POINT (11.875 65.5)
3418,60.0,12.5,False,False,Norway,False,60.11740139694712,12.326013968890788,60.0,12.5,60.11740139694712,12.326013968890788,POINT (12.5 60)
3419,60.5,12.5,True,False,Norway,False,60.4858798814407,12.36564203134207,60.5,12.5,60.4858798814407,12.36564203134207,POINT (12.5 60.5)
3420,61.0,12.5,False,False,Norway,False,61.085275270192845,12.407555141763817,61.0,12.5,61.085275270192845,12.407555141763817,POINT (12.5 61)
3421,61.5,12.5,True,False,Norway,False,61.411082746333655,12.452103667899083,61.5,12.5,61.411082746333655,12.452103667899083,POINT (12.5 61.5)
3422,62.0,12.5,False,False,Norway,False,62.14090740864185,12.222644865770723,62.0,12.5,62.14090740864185,12.222644865770723,POINT (12.5 62)
3423,62.5,12.5,False,False,Norway,False,62.30776283412466,12.227129404643025,62.5,12.5,62.30776283412466,12.227129404643025,POINT (12.5 62.5)
3424,63.5,12.5,False,False,Norway,False,63.705856817624,12.25019880742587,63.5,12.5,63.705856817624,12.25019880742587,POINT (12.5 63.5)
3425,64.0,12.5,True,False,Norway,False,64.04242156936196,12.456891338687228,64.0,12.5,64.04242156936196,12.456891338687228,POINT (12.5 64)
3426,64.5,12.5,True,False,Norway,False,64.5,12.5,64.5,12.5,64.5,12.5,POINT (12.5 64.5)
3427,65.0,12.5,True,False,Norway,False,64.93727181239234,12.526980543622177,65.0,12.5,64.93727181239234,12.526980543622177,POINT (12.5 65)
3428,65.5,12.5,False,True,Norway,False,65.49847593375405,12.619061206474713,65.5,13.125,65.49847593375405,12.619061206474713,POINT (12.5 65.5)
3429,66.0,12.5,False,True,Norway,False,65.83807887074687,12.712568185214092,66.0,13.125,65.83807887074687,12.712568185214092,POINT (12.5 66)
3430,68.0,12.5,False,True,Norway,False,67.8208424071562,12.803079131529252,68.0,13.125,67.8208424071562,12.803079131529252,POINT (12.5 68)
3431,61.5,13.125,False,False,Norway,False,61.342718964848714,12.827070821692892,61.5,13.125,61.342718964848714,12.827070821692892,POINT (13.125 61.5)
3432,64.0,13.125,False,False,Norway,False,64.15871445906113,13.10868784072061,64.0,13.125,64.15871445906113,13.10868784072061,POINT (13.125 64)
3433,64.5,13.125,True,False,Norway,False,64.5,13.125,64.5,13.125,64.5,13.125,POINT (13.125 64.5)
3434,65.0,13.125,True,False,Norway,False,64.99998599279522,13.12501747204986,65.0,13.125,64.99998599279522,13.12501747204986,POINT (13.125 65)
3435,65.5,13.125,True,False,Norway,False,65.50097429139464,13.126184962686525,65.5,13.125,65.50097429139464,13.126184962686525,POINT (13.125 65.5)
3436,66.0,13.125,True,False,Norway,False,65.9607571171292,13.155879987798885,66.0,13.125,65.9607571171292,13.155879987798885,POINT (13.125 66)
3437,66.5,13.125,True,False,Norway,False,66.41769147284526,13.254907398183908,66.5,13.125,66.41769147284526,13.254907398183908,POINT (13.125 66.5)
3438,68.0,13.125,True,False,Norway,False,67.95781643520449,12.998317019741442,68.0,13.125,67.95781643520449,12.998317019741442,POINT (13.125 68)
3439,64.0,13.75,False,False,Norway,False,64.1467106803549,13.75892252007189,64.0,13.75,64.1467106803549,13.75892252007189,POINT (13.75 64)
3440,64.5,13.75,True,False,Norway,False,64.46041610704715,13.69979760119696,64.5,13.75,64.46041610704715,13.69979760119696,POINT (13.75 64.5)
3441,65.0,13.75,True,False,Norway,False,65.0118918256086,13.734929097519117,65.0,13.75,65.0118918256086,13.734929097519117,POINT (13.75 65)
3442,65.5,13.75,True,False,Norway,False,65.5,13.75,65.5,13.75,65.5,13.75,POINT (13.75 65.5)
3443,66.0,13.75,True,False,Norway,False,65.98702409767968,13.756267818330294,66.0,13.75,65.98702409767968,13.756267818330294,POINT (13.75 66)
3444,66.5,13.75,True,False,Norway,False,66.50175186427641,13.75157072973816,66.5,13.75,66.50175186427641,13.75157072973816,POINT (13.75 66.5)
3445,67.0,13.75,False,True,Norway,False,66.84632509200782,13.826453686289199,67.0,14.375,66.84632509200782,13.826453686289199,POINT (13.75 67)
3446,68.0,13.75,False,True,Norway,False,68.16763250987441,13.729943353815825,68.0,13.125,68.16763250987441,13.729943353815825,POINT (13.75 68)
3447,68.5,13.75,False,True,Norway,False,68.26298761748079,13.704338706791145,68.0,13.125,68.26298761748079,13.704338706791145,POINT (13.75 68.5)
3448,64.0,14.375,False,False,Norway,False,64.19025504709843,14.100942347957405,64.0,14.375,64.19025504709843,14.100942347957405,POINT (14.375 64)
3449,64.5,14.375,False,False,Norway,False,64.35370362769967,14.101898881550287,64.5,14.375,64.35370362769967,14.101898881550287,POINT (14.375 64.5)
3450,65.0,14.375,False,False,Norway,False,65.13280870196408,14.181656924397219,65.0,14.375,65.13280870196408,14.181656924397219,POINT (14.375 65)
3451,65.5,14.375,True,False,Norway,False,65.50922945772845,14.282038389999807,65.5,14.375,65.50922945772845,14.282038389999807,POINT (14.375 65.5)
3452,66.0,14.375,True,False,Norway,False,66.00389818080309,14.33402814454545,66.0,14.375,66.00389818080309,14.33402814454545,POINT (14.375 66)
3453,66.5,14.375,True,False,Norway,False,66.50131786195693,14.376997908834904,66.5,14.375,66.50131786195693,14.376997908834904,POINT (14.375 66.5)
3454,67.0,14.375,True,False,Norway,False,66.92959617049159,14.41281201993121,67.0,14.375,66.92959617049159,14.41281201993121,POINT (14.375 67)
3455,67.5,14.375,False,True,Norway,False,67.31622134255127,14.588951812739094,67.5,15.0,67.31622134255127,14.588951812739094,POINT (14.375 67.5)
3456,68.0,14.375,False,True,Norway,False,68.21448649088563,14.395935354656359,68.0,15.625,68.21448649088563,14.395935354656359,POINT (14.375 68)
3457,68.5,14.375,False,True,Norway,False,68.31812755751211,14.533985651647713,68.5,15.625,68.31812755751211,14.533985651647713,POINT (14.375 68.5)
3458,69.0,14.375,False,True,Norway,False,68.78126724453087,14.584594552773918,69.0,15.625,68.78126724453087,14.584594552773918,POINT (14.375 69)
3459,66.0,15.0,False,False,Norway,False,66.20331649101333,14.94097152981957,66.0,15.0,66.20331649101333,14.94097152981957,POINT (15 66)
3460,66.5,15.0,True,False,Norway,False,66.5,15.0,66.5,15.0,66.5,15.0,POINT (15 66.5)
3461,67.0,15.0,True,False,Norway,False,66.97144818754239,14.998912398388514,67.0,15.0,66.97144818754239,14.998912398388514,POINT (15 67)
3462,67.5,15.0,True,False,Norway,False,67.39203915610568,15.00837001030594,67.5,15.0,67.39203915610568,15.00837001030594,POINT (15 67.5)
3463,68.0,15.0,False,True,Norway,False,67.81663075458256,15.076549867062896,68.0,15.625,67.81663075458256,15.076549867062896,POINT (15 68)
3464,68.5,15.0,False,True,Norway,False,68.36107997688116,14.868840774899232,68.5,15.625,68.36107997688116,14.868840774899232,POINT (15 68.5)
3465,69.0,15.0,False,True,Norway,False,68.8436695830624,15.094211900363947,69.0,15.625,68.8436695830624,15.094211900363947,POINT (15 69)
3466,66.0,15.625,False,False,Norway,False,66.24561347522862,15.327007365795959,66.0,15.625,66.24561347522862,15.327007365795959,POINT (15.625 66)
3467,66.5,15.625,False,False,Norway,False,66.58257671303528,15.46503565036429,66.5,15.625,66.58257671303528,15.46503565036429,POINT (15.625 66.5)
3468,67.0,15.625,True,False,Norway,False,66.99031682025195,15.632181548761235,67.0,15.625,66.99031682025195,15.632181548761235,POINT (15.625 67)
3469,67.5,15.625,True,False,Norway,False,67.48780096126275,15.636571919515207,67.5,15.625,67.48780096126275,15.636571919515207,POINT (15.625 67.5)
3470,68.0,15.625,True,False,Norway,False,67.84580530465293,15.659794234771043,68.0,15.625,67.84580530465293,15.659794234771043,POINT (15.625 68)
3471,68.5,15.625,True,False,Norway,False,68.5359564165429,15.636552742899338,68.5,15.625,68.5359564165429,15.636552742899338,POINT (15.625 68.5)
3472,69.0,15.625,True,False,Norway,False,68.84473103977413,15.716342804355092,69.0,15.625,68.84473103977413,15.716342804355092,POINT (15.625 69)
3473,69.5,15.625,False,True,Norway,False,69.25555966757622,15.922868701001205,69.0,15.625,69.25555966757622,15.922868701001205,POINT (15.625 69.5)
3474,67.0,16.25,True,False,Norway,False,67.09284944389852,16.13727247513043,67.0,16.25,67.09284944389852,16.13727247513043,POINT (16.25 67)
3475,67.5,16.25,False,False,Norway,False,67.5485675775902,16.177058900429586,67.5,16.25,67.5485675775902,16.177058900429586,POINT (16.25 67.5)
3476,68.0,16.25,True,False,Norway,False,67.92932588683612,16.21044163644484,68.0,16.25,67.92932588683612,16.21044163644484,POINT (16.25 68)
3477,68.5,16.25,True,False,Norway,False,68.62235545132884,16.218454287291983,68.5,16.25,68.62235545132884,16.218454287291983,POINT (16.25 68.5)
3478,69.0,16.25,False,True,Norway,False,68.79840919905321,16.304983124443154,68.5,16.25,68.79840919905321,16.304983124443154,POINT (16.25 69)
3479,69.5,16.25,False,True,Norway,False,69.27410617822397,16.059177653749117,69.0,15.625,69.27410617822397,16.059177653749117,POINT (16.25 69.5)
3480,67.5,16.875,False,False,Norway,False,67.71538086011721,16.585925324759074,67.5,16.875,67.71538086011721,16.585925324759074,POINT (16.875 67.5)
3481,68.0,16.875,True,False,Norway,False,68.07009126216941,16.83955900467167,68.0,16.875,68.07009126216941,16.83955900467167,POINT (16.875 68)
3482,68.5,16.875,True,False,Norway,False,68.56698731977987,16.89404765873764,68.5,16.875,68.56698731977987,16.89404765873764,POINT (16.875 68.5)
3483,69.0,16.875,False,True,Norway,False,69.1235857451746,17.031546887475464,69.0,18.125,69.1235857451746,17.031546887475464,POINT (16.875 69)
3484,69.5,16.875,False,True,Norway,False,69.33435179403835,17.068199281403217,69.0,18.125,69.33435179403835,17.068199281403217,POINT (16.875 69.5)
3485,68.0,17.5,False,False,Norway,False,68.13808290190828,17.5330316089411,68.0,17.5,68.13808290190828,17.5330316089411,POINT (17.5 68)
3486,68.5,17.5,False,True,Norway,False,68.50930223651511,17.52780065775705,68.5,18.125,68.50930223651511,17.52780065775705,POINT (17.5 68.5)
3487,69.0,17.5,False,True,Norway,False,69.19662803053822,17.467219439972155,69.0,18.125,69.19662803053822,17.467219439972155,POINT (17.5 69)
3488,69.5,17.5,False,True,Norway,False,69.39424300955581,17.535167450928636,69.5,18.75,69.39424300955581,17.535167450928636,POINT (17.5 69.5)
3489,68.0,18.125,False,False,Norway,False,68.12957561685174,17.947337707299063,68.0,18.125,68.12957561685174,17.947337707299063,POINT (18.125 68)
3490,68.5,18.125,False,False,Norway,False,68.55127989682325,18.062697692904575,68.5,18.125,68.55127989682325,18.062697692904575,POINT (18.125 68.5)
3491,69.0,18.125,True,False,Norway,False,68.98007794089791,18.145425179426315,69.0,18.125,68.98007794089791,18.145425179426315,POINT (18.125 69)
3492,69.5,18.125,False,True,Norway,False,69.34379463590494,18.261807823266423,69.5,18.75,69.34379463590494,18.261807823266423,POINT (18.125 69.5)
3493,70.0,18.125,False,True,Norway,False,69.768596023955,18.382622876400028,70.0,18.75,69.768596023955,18.382622876400028,POINT (18.125 70)
3494,68.5,18.75,True,False,Norway,False,68.61757575489061,18.75410365327137,68.5,18.75,68.61757575489061,18.75410365327137,POINT (18.75 68.5)
3495,69.0,18.75,True,False,Norway,False,69.0,18.75,69.0,18.75,69.0,18.75,POINT (18.75 69)
3496,69.5,18.75,True,False,Norway,False,69.39022499530735,18.746661143599955,69.5,18.75,69.39022499530735,18.746661143599955,POINT (18.75 69.5)
3497,70.0,18.75,True,False,Norway,False,69.94394860166527,18.930903291644302,70.0,18.75,69.94394860166527,18.930903291644302,POINT (18.75 70)
3498,68.5,19.375,True,False,Norway,False,68.5863111077433,19.39001346412673,68.5,19.375,68.5863111077433,19.39001346412673,POINT (19.375 68.5)
3499,69.0,19.375,True,False,Norway,False,68.99595266680166,19.375464803454225,69.0,19.375,68.99595266680166,19.375464803454225,POINT (19.375 69)
3500,69.5,19.375,True,False,Norway,False,69.53423443760379,19.396802888816076,69.5,19.375,69.53423443760379,19.396802888816076,POINT (19.375 69.5)
3501,70.0,19.375,False,True,Norway,False,69.94062057552038,19.305314290391287,70.0,18.75,69.94062057552038,19.305314290391287,POINT (19.375 70)
3502,70.5,19.375,False,True,Norway,False,70.2641570419628,19.63369876576878,70.0,18.75,70.2641570419628,19.63369876576878,POINT (19.375 70.5)
3503,68.5,20.0,True,False,Norway,False,68.56984617752585,19.91743957365714,68.5,20.0,68.56984617752585,19.91743957365714,POINT (20 68.5)
3504,69.0,20.0,True,False,Norway,False,68.99970189196571,19.989680208270396,69.0,20.0,68.99970189196571,19.989680208270396,POINT (20 69)
3505,69.5,20.0,True,False,Norway,False,69.49387009376593,20.012112441926952,69.5,20.0,69.49387009376593,20.012112441926952,POINT (20 69.5)
3506,70.0,20.0,False,True,Norway,False,69.8349801382933,20.177373381137926,69.5,20.0,69.8349801382933,20.177373381137926,POINT (20 70)
3507,70.5,20.0,False,True,Norway,False,70.26029218634102,19.701814073383115,70.0,18.75,70.26029218634102,19.701814073383115,POINT (20 70.5)
3508,69.0,20.625,False,False,Norway,False,69.15895544841327,20.61350645018962,69.0,20.625,69.15895544841327,20.61350645018962,POINT (20.625 69)
3509,69.5,20.625,True,False,Norway,False,69.47314266787163,20.665749034355834,69.5,20.625,69.47314266787163,20.665749034355834,POINT (20.625 69.5)
3510,70.0,20.625,False,True,Norway,False,70.1399388777484,20.62077262793374,70.0,21.875,70.1399388777484,20.62077262793374,POINT (20.625 70)
3511,69.0,21.25,False,False,Norway,False,69.13989081690139,21.005968592777744,69.0,21.25,69.13989081690139,21.005968592777744,POINT (21.25 69)
3512,69.5,21.25,True,False,Norway,False,69.51734625191689,21.240431517563124,69.5,21.25,69.51734625191689,21.240431517563124,POINT (21.25 69.5)
3513,70.0,21.25,False,True,Norway,False,69.86455938840139,21.3299160177041,70.0,21.875,69.86455938840139,21.3299160177041,POINT (21.25 70)
3514,70.5,21.25,False,True,Norway,False,70.27013458952743,21.47509365757676,70.0,21.875,70.27013458952743,21.47509365757676,POINT (21.25 70.5)
3515,69.0,21.875,False,False,Norway,False,69.15027737658144,22.03681236409053,69.0,21.875,69.15027737658144,22.03681236409053,POINT (21.875 69)
3516,69.5,21.875,True,False,Norway,False,69.50307353725361,21.878765149695923,69.5,21.875,69.50307353725361,21.878765149695923,POINT (21.875 69.5)
3517,70.0,21.875,True,False,Norway,False,70.07005501826333,21.94669101356695,70.0,21.875,70.07005501826333,21.94669101356695,POINT (21.875 70)
3518,70.5,21.875,False,True,Norway,False,70.27475083866223,22.010811179782106,70.0,21.875,70.27475083866223,22.010811179782106,POINT (21.875 70.5)
3519,68.5,22.5,False,False,Norway,False,68.73131857586245,22.633025764645925,68.5,22.5,68.73131857586245,22.633025764645925,POINT (22.5 68.5)
3520,69.0,22.5,True,False,Norway,False,69.015173406322,22.519920157097765,69.0,22.5,69.015173406322,22.519920157097765,POINT (22.5 69)
3521,69.5,22.5,True,False,Norway,False,69.5,22.5,69.5,22.5,69.5,22.5,POINT (22.5 69.5)
3522,70.0,22.5,True,False,Norway,False,69.98615484780774,22.49795120012337,70.0,22.5,69.98615484780774,22.49795120012337,POINT (22.5 70)
3523,70.5,22.5,False,True,Norway,False,70.5943321893119,22.478968847004005,70.5,23.125,70.5943321893119,22.478968847004005,POINT (22.5 70.5)
3524,71.0,22.5,False,True,Norway,False,70.751754760439,22.781708521944967,70.5,23.125,70.751754760439,22.781708521944967,POINT (22.5 71)
3525,68.5,23.125,False,False,Norway,False,68.70703405754304,23.15672812729239,68.5,23.125,68.70703405754304,23.15672812729239,POINT (23.125 68.5)
3526,69.0,23.125,True,False,Norway,False,69.0,23.125,69.0,23.125,69.0,23.125,POINT (23.125 69)
3527,69.5,23.125,True,False,Norway,False,69.5,23.125,69.5,23.125,69.5,23.125,POINT (23.125 69.5)
3528,70.0,23.125,False,True,Norway,False,69.88773967556908,23.085772513021624,70.0,22.5,69.88773967556908,23.085772513021624,POINT (23.125 70)
3529,70.5,23.125,True,False,Norway,False,70.41885314120658,23.197396409291272,70.5,23.125,70.41885314120658,23.197396409291272,POINT (23.125 70.5)
3530,71.0,23.125,False,True,Norway,False,70.7890104752805,23.323187202158824,70.5,23.125,70.7890104752805,23.323187202158824,POINT (23.125 71)
3531,68.5,23.75,False,False,Norway,False,68.7264994474918,23.56786648260222,68.5,23.75,68.7264994474918,23.56786648260222,POINT (23.75 68.5)
3532,69.0,23.75,True,False,Norway,False,69.01574536394705,23.73696364111772,69.0,23.75,69.01574536394705,23.73696364111772,POINT (23.75 69)
3533,69.5,23.75,True,False,Norway,False,69.5,23.75,69.5,23.75,69.5,23.75,POINT (23.75 69.5)
3534,70.0,23.75,True,False,Norway,False,69.99917402996923,23.75366582070829,70.0,23.75,69.99917402996923,23.75366582070829,POINT (23.75 70)
3535,70.5,23.75,False,True,Norway,False,70.35622148924074,23.811384284022463,70.5,24.375,70.35622148924074,23.811384284022463,POINT (23.75 70.5)
3536,71.0,23.75,False,True,Norway,False,70.97392592432698,23.988597767052006,70.5,24.375,70.97392592432698,23.988597767052006,POINT (23.75 71)
3537,68.5,24.375,False,False,Norway,False,68.72383759994976,24.502090984172956,68.5,24.375,68.72383759994976,24.502090984172956,POINT (24.375 68.5)
